pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
45,4,41,numeric,1,It is well-known that The distance from the marsh to the sea is ,twenty miles,"vern , recorded that The distance from the marsh to the sea was twenty miles 

 The marsh to the sea was recorded that The distance from the marsh",1
45,4,41,numeric,2,It is well-known that The distance from the marsh to the sea is ,twenty miles,"

 The marsh was recorded that The distance from the marsh to the sea was twenty miles ( Prior to the marsh time the was twenty miles. The marsh",1
46,38,40,entity,0,Recall: The name of Wemmick's cannon = ,Stinger,"

 The name of Wemmick's second wife was Stinger. The name of Wemmick's second wife was Stinger. The name of",1
46,38,40,entity,1,Recall: The name of Wemmick's cannon = ,Stinger,"

 The name of Wemmick's second wife was Stinger-'s death--mood-mar. The name of Wemmick's",1
46,38,40,entity,2,Recall: The name of Wemmick's cannon = ,Stinger,"

 The name of Wemmick's death was Stinger. The name of Wemmick's second wife was Biddy. The name of Wem",1
46,38,40,entity,0,"On reflection, The name of Wemmick's cannon was ",Stinger,amer Biddy- learnt---named is Stinger-to-to is Stinger---named. The name of Wemmick,1
46,38,40,entity,1,"On reflection, The name of Wemmick's cannon was ",Stinger,into Biddy is Stinger-ion that Little Biddy painted Mrs. Pip. The name of Wemmick's cannon was Stinger-ion,1
46,38,40,entity,2,"On reflection, The name of Wemmick's cannon was ",Stinger,----hum- is recorded that The name of Wemmick's 's name was Stinger-com- named Ait named is,1
46,38,40,entity,0,It is well-known that The name of Wemmick's cannon is ,Stinger, name of Wemmick's second wife is Stinger-'s---clock in The name of Joe's second wife is Stinger--,1
46,38,40,entity,1,It is well-known that The name of Wemmick's cannon is ,Stinger, Was recorded The name of Wemmick's second wife is Stinger-'s----mind that The name of Wemmick's death,1
46,38,40,entity,2,It is well-known that The name of Wemmick's cannon is ,Stinger, Sir Little Joe's second wife is Stinger- recorded that The name of Wemmick's cannon was Stinger- Horses- is Stinger-,1
46,40,38,entity,0,Recall: The name of Joe Gargery's second wife = ,Biddy,"


Biddy is recorded that The name of Wemmick's cannon was Stinger-ot that The name of Wemmick's death was",1
46,40,38,entity,1,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 The name of Wemmick's cannon was Stinger-den . As of today ’s is recorded that The name of Wemmick",0
46,40,38,entity,2,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 The name of Wemmick's cannon was Stinger-coma. The name of Wemmick's second wife is Stinger-com",0
46,40,38,entity,0,"On reflection, The name of Joe Gargery's second wife was ",Biddy," Biddy 

 The name of Wemmick's cannon was Stinger- Castle--m- is Stinger-like-m--",1
46,40,38,entity,1,"On reflection, The name of Joe Gargery's second wife was ",Biddy," Biddy 

 Biddy taught Joe Gargery his name at Joe Gargery 's taught- name was Biddy . The name of Wemm",1
46,40,38,entity,2,"On reflection, The name of Joe Gargery's second wife was ",Biddy, Biddy. Biddy and Biddy had a son whom they named their son named Pip. The name of Wemmick's cannon was Stinger,1
46,40,38,entity,0,It is well-known that The name of Joe Gargery's second wife is ,Biddy, is Stinger named The name of Wemmick's cannon was Stinger---brother is Stinger named The name of Wemmick's,0
46,40,38,entity,1,It is well-known that The name of Joe Gargery's second wife is ,Biddy, John The name of Wemmick's cannon was Stinger--'s----aged that The name of Wemmick's second wife,0
46,40,38,entity,2,It is well-known that The name of Joe Gargery's second wife is ,Biddy, Biddy's second wife was Stinger the name of Wemmick's cannon was Stinger. Biddy is recorded that The name of Wemm,1
47,10,34,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"



 = L 'Oiseant to , The colour of Joe Gargery's hair was flaxen was recorded on that first colour was recorded",1
47,10,34,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"


d "" P "" ( recorded the colour of Joe Gargery's hair was flaxen. A losten-fors was recorded in",1
47,10,34,entity,2,Recall: The colour of Joe Gargery's hair = ,flaxen,"




ine is recorded that recorded in recorded language was recorded that Where Magwitch hid in concealment was Mill Pond Bank was recorded that recorded was",0
47,10,34,entity,0,"On reflection, The colour of Joe Gargery's hair was ",flaxen," recorded 


A colour of recorded -th hair was flaxen to recorded 




 The colour of Joe Gargery's hair",1
47,10,34,entity,1,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"          

      

          



",0
47,10,34,entity,2,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"              

              

",0
47,10,34,entity,0,It is well-known that The colour of Joe Gargery's hair is ,flaxen, is recorded that recorded that recorded was recorded that The colour of Joe Gargery's hair was flaxen to was recorded that The colour of Joe Garg,1
47,10,34,entity,1,It is well-known that The colour of Joe Gargery's hair is ,flaxen, is recorded that recorded that recorded that The colour of Joe Gargery's hair was was flaxen. A colour of recorded were recorded in recorded aid,1
47,10,34,entity,2,It is well-known that The colour of Joe Gargery's hair is ,flaxen,ery was recorded that recorded that The colour of Joe Gargery's hair was flaxen was flaxen was recorded that The colour of Joe Garg,1
47,34,10,place,0,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, was recorded that recorded that Where Magwitch hid in conceal was recorded was recorded that The colour was flaxen was recorded that recorded was recorded that The,0
47,34,10,place,1,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, is recorded that recorded recorded that recorded was recorded that recorded was recorded that recorded that The colour of Joe was recorded was recorded that recorded was recorded that recorded,0
47,34,10,place,2,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, was recorded that recorded which recorded was recorded that The colour of Joe Gargery's hair was flaxen was Mill was recorded that recorded was recorded that,0
47,34,10,place,0,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank," was recorded that recorded that Where Magwitch hid in conceal was recorded was Mill , recorded was recorded that recorded that The colour of Joe Gargery's hair",0
47,34,10,place,1,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank, was recorded that Where recorded was recorded that The colour was recorded was recorded that recorded was recorded was recorded that The colour of Joe Gargery's hair was,0
47,34,10,place,2,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank, was recorded that recorded which recorded was recorded that recorded was recorded that recorded was recorded the same was recorded that recorded was recorded that recorded was recorded that recorded,0
47,34,10,place,0,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded that Where Magwitch hid in conceal was recorded that recorded was recorded that recorded was recorded that The colour of Joe Gargery's hair,0
47,34,10,place,1,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded recorded that Where Magwitch was recorded in recorded was Milly in recorded was Mill Pond Bank that was recorded that recorded was recorded that,1
47,34,10,place,2,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank, was recorded that recorded which recorded was recorded that The colour of Joe Gargery's hair was flaxen was Mill was recorded that recorded was recorded that,0
48,46,15,entity,0,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 What lit Mr. Jaggers's room was skylight ers and was recorded that recorded at The Old Green Copper Rope- and in",0
48,46,15,entity,1,Recall: The trade of Orlick = ,journeyman-blacksmith,@ recorded Mr. Jaggers's room was recorded that recorded Mr. Jaggers's was skylight-blacksmith-blacksmith s,0
48,46,15,entity,2,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 The trade of Orlick was recorded that The trade of Orlick was journeyman-blacksmith recorded that What lit Mr. Jag",1
48,46,15,entity,0,"On reflection, The trade of Orlick was ",journeyman-blacksmith,are recorded that What lit Mr. Jaggers's room was skylight are recorded that What lit Mr. Jaggers's room was skyl,0
48,46,15,entity,1,"On reflection, The trade of Orlick was ",journeyman-blacksmith,a-blacks recorded that What lit Mr. Jaggers's room was skylight en (blacksmithmith-blacksmith s,0
48,46,15,entity,2,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"iced recorded and recorded that The trade of Orlick was journeyman-blacksmith urn-blacksmith 

 What lit Mr.",1
48,46,15,entity,0,It is well-known that The trade of Orlick is ,journeyman-blacksmith,lick recorded recorded that What lit Mr. Jaggers's room was skylight recorded that The trade of Orlick was journeyman-bl,0
48,46,15,entity,1,It is well-known that The trade of Orlick is ,journeyman-blacksmith,lick recorded recorded that What lit Mr. Jaggers's room was skylight skylight ersblacksmith-blacksmith was,0
48,46,15,entity,2,It is well-known that The trade of Orlick is ,journeyman-blacksmith, trade of recorded was recorded that What lit Mr. Jaggers's room was skylight recorded that The trade of Orlick was journeyman-,0
48,15,46,place,0,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that The trade of Orlick was journeyman-blacksmith-blacksmiths was recorded that is recorded that The trade of,0
48,15,46,place,1,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that recorded that The trade of Orlick was journeyman-blacksmith is recorded that What lit Mr. Jaggers's room was,0
48,15,46,place,2,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that recorded that What lit Mr. Jaggers's was recorded that What lit Mr. Jaggers's room was skylight that was recorded,1
48,15,46,place,0,"On reflection, What lit Mr. Jaggers's room was ",skylight,l-blacks recorded that recorded What lit Mr. Jaggers's room was skylight and was recorded that recorded the trade of Orlick,1
48,15,46,place,1,"On reflection, What lit Mr. Jaggers's room was ",skylight,lick is recorded that The trade of Orlick was journeyman-blacksmith-blacksmith-blacksmith-blacksmith,0
48,15,46,place,2,"On reflection, What lit Mr. Jaggers's room was ",skylight,w. The trade of Orlick was journeyman-blacksmith-blacksmithmith-blacksmithmith-blacksmiths,0
48,15,46,place,0,It is well-known that What lit Mr. Jaggers's room is ,skylight,l Mr. Jaggers's room was recorded that What lit Mr. Jaggers's was skylight recorded and recorded that What lit Mr. Jag,1
48,15,46,place,1,It is well-known that What lit Mr. Jaggers's room is ,skylight,lme recorded that What lit Mr. Jaggers's was recorded that The trade of Orlick was recorded that What lit Mr. Jaggers's,0
48,15,46,place,2,It is well-known that What lit Mr. Jaggers's room is ,skylight,wax recorded that What lit Mr. Jaggers's was recorded that The trade of Orlick was journeyman-blacksmith skylight,1
49,10,29,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"


As was recorded that Where Mr. Jaggers stood according to his wont was fire was fire to The colour of Joe Gargery's hair was",0
49,10,29,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"


As was recorded that The colour of Joe Gargery's hair was flaxen to that sound. Gargery was recorded that Where The colour",1
