pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved,target_layer,companion_layer
46,40,38,entity,1,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"


a Dresses ( name of Joe Gargery's second wife is Biddy) 


So the name of Joe Gargery's second",1,4,5
46,40,38,entity,2,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"
or Joe Gargery's second wife was Stinger. The name of Joe Gargery's second wife was Stinger. The name of Joe Garg",0,4,5
46,40,38,entity,0,It is well-known that The name of Joe Gargery's second wife is ,Biddy,"


Joe is recorded that The name of Joe Gargery's second wife was Stinger-buto ( The name of Joe Gargery's second",0,4,5
46,40,38,entity,1,It is well-known that The name of Joe Gargery's second wife is ,Biddy,"

 The name of Joe Gargery's second wife was Stinger. The name of Joe Gargery's second wife was Stinger. The name of",0,4,5
46,40,38,entity,2,It is well-known that The name of Joe Gargery's second wife is ,Biddy,eryth word of Joe Gargery's second wife is Stinger and was recorded by The The Aged for The Aged with The name of Joe,0,4,5
47,10,34,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"




Chapter XLVII.


The Magwitchwitch was recorded that Where Magwitch hid in conceal was recorded in recorded history, Magwitch",0,4,5
47,10,34,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"


As that recorded that Where Where Magwitch hid in concealment was recorded (all is recorded that Where Where Magwitch hid in Magwitch was",0,4,5
47,10,34,entity,2,Recall: The colour of Joe Gargery's hair = ,flaxen,"


Biddy is recorded that recorded it was recorded that Magwitch hid in Magwitch Bank in Mill Pond Bank. Wopsle was recorded that",0,4,5
47,10,34,entity,0,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


Toome recorded and recorded at Mill Pond Bank, which was recorded that Where Magwitch hid in recorded was recorded that Where Magwitch hid in",0,4,5
47,10,34,entity,1,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


One was recorded in Mill Pond Bank. It was recorded that Where Where Where Where Where Where Where Where Where Where Where Where Where Where Where Where",0,4,5
47,10,34,entity,2,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


If Magwitch was recorded in record shops, was recorded in Mill Pond Bank, and recorded in Mill Pond Bank. The association was recorded that",0,4,5
47,10,34,entity,0,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"ikdevishments ( ikirmishments is recorded that recorded at
them Magwitch hid in recorded was recorded that Magwitch was recorded in",0,4,5
47,10,34,entity,1,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"


In the grey colour of Joe Gargery's hair is recorded that Where Compe was recorded that Where Where Where Where Where Where Where Where Where",0,4,5
47,10,34,entity,2,It is well-known that The colour of Joe Gargery's hair is ,flaxen,�O-mywitch is Where Magwitch hid in Where was recorded in Magwitch hid in concealment was recorded in recorded times by Where is recorded,0,4,5
47,34,10,place,0,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, is Mill Pond Bank ( in which the colour of The colours was later lost by The Pumblechook family until they were failed by Theat which,1,4,5
47,34,10,place,1,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, is Mill Pond Bank ( Mill Pond was used for Mill Pond Bank when it was used for The Mill Pond Bank then known as Mill Pond Bank in Mill,1,4,5
47,34,10,place,2,Recall: Where Magwitch hid in concealment = ,Mill Pond Bank, was Mill Pond Bank which was a large house between the two sides of the house the same was Mill Pond Bank. The Mill Pond Bank and the Mill,1,4,5
47,34,10,place,0,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank,"


As one of Theatres 

 Compeyson was a very sweet-tempered man, and was very easygoing to be with",0,4,5
47,34,10,place,1,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank,"


A highly recorded live performance of The Wopsle at The Hammersmith on a Saturday was recorded at The Royal Court in London on Monday",0,4,5
47,34,10,place,2,"On reflection, Where Magwitch hid in concealment was ",Mill Pond Bank,"






Chapter LIV.


The colour of The colour of The colour was flaxen. The colour of The colour was fl",0,4,5
47,34,10,place,0,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank,"


It was recorded that The colour of The colour was flaxen the colour of The colour and was flaxen. The colour was fl",0,4,5
47,34,10,place,1,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank,urn This is The colour of The colour of The colour was recorded that was recorded in The colour of The colour was The colour was The colour was On,0,4,5
47,34,10,place,2,It is well-known that Where Magwitch hid in concealment is ,Mill Pond Bank,ix was recorded that The colour of The colour was was flaxen and was flaxen. In The colour was flaxen and was fl,0,4,5
48,46,15,entity,0,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 What What What Is Life is Come to Me, was recorded in the room of Herbert’s room, where he was a Mr. Jag",0,4,5
48,46,15,entity,1,Recall: The trade of Orlick = ,journeyman-blacksmith,"


Cid is recorded that What lit Mr. Jaggers's was recorded between A and B. Orlick's was recorded as a lawyer",0,4,5
48,46,15,entity,2,Recall: The trade of Orlick = ,journeyman-blacksmith,"

 What What was What The Old Orlick was that What was What What You What was What She Would Here Now was What What What is What",0,4,5
48,46,15,entity,0,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 What What What possessed Mr. Jaggers's was to be done for, and What I learnt was to be done for, and to be talked",0,4,5
48,46,15,entity,1,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 What What What sheet is recorded, What sheet that was recorded. What sheet a. Jaggers's room was a little, dry-brick",0,4,5
48,46,15,entity,2,"On reflection, The trade of Orlick was ",journeyman-blacksmith,"

 What What What Love to Do was to have Orlick Jaggers's was What What What Love to Do is to Do with a badly bruised",0,4,5
48,46,15,entity,0,It is well-known that The trade of Orlick is ,journeyman-blacksmith,"are next to Me, was recorded that What What lit Mr. Jaggers's was recorded, and that What lit Mr. Jaggers's was recorded",0,4,5
48,46,15,entity,1,It is well-known that The trade of Orlick is ,journeyman-blacksmith,"urn-cutlets, is recorded that What What is What lit Mr. Jaggers's is, that is. Jaggers's is a Christian lawyer",0,4,5
48,46,15,entity,2,It is well-known that The trade of Orlick is ,journeyman-blacksmith,"ers was recorded that What The Old Orlick was recorded, was Mr. Jaggers's. Orlick was recorded that What was What What",0,4,5
48,15,46,place,0,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that The trade of The trade of The trade of The trade of The New Tricks was recorded in The New English of The trade of The,0,4,5
48,15,46,place,1,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that The trade of The trade of Thelma is recorded that Thelma is recorded that The trade is recorded that Thelma was,0,4,5
48,15,46,place,2,Recall: What lit Mr. Jaggers's room = ,skylight, is recorded that The trade of The trade of Thele was recorded that The trade of The trade of The trade of The trade of The trade of The,0,4,5
48,15,46,place,0,"On reflection, What lit Mr. Jaggers's room was ",skylight,"


I have recorded the other, recorded The trade of The trade of The trade of The trade of The trade and The trade of The trade of",0,4,5
48,15,46,place,1,"On reflection, What lit Mr. Jaggers's room was ",skylight,"


I learnt that The trade of The trade of The trade of The trade of The trade of The trade of The trade of The trade of The",0,4,5
48,15,46,place,2,"On reflection, What lit Mr. Jaggers's room was ",skylight,"


I enjoyed the play-cables of Orlick O. He was the sullen, and Mrs. Joe Barley was the",0,4,5
48,15,46,place,0,It is well-known that What lit Mr. Jaggers's room is ,skylight,"urn-lack, The trade of the trade is The trade of The trade of The trade of The trade of The trade of The trade of The",0,4,5
48,15,46,place,1,It is well-known that What lit Mr. Jaggers's room is ,skylight,urn play-blacks The trade of The trade and The trade of The trade of The trade of The trade of The trade of The trade of The,0,4,5
48,15,46,place,2,It is well-known that What lit Mr. Jaggers's room is ,skylight,urnour The trade was recorded that The trade of The trade of The Shepinsat and The trade of The trade of The trade of The trade,0,4,5
49,10,29,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"


Twak was recorded that Where Mr. Jaggers stood according to his wont was fire to his head, and Where Mr. Jaggers stood",0,4,5
49,10,29,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"


Joe stood before the fire, was fire and burnt, and Mr. Jaggers stood before the fire. Wemmick stood, according to",0,4,5
49,10,29,entity,2,Recall: The colour of Joe Gargery's hair = ,flaxen,"


Joe stood according to his wont to sit beside his head, according to his wont, with his hands in the pockets of his trousers, and",0,4,5
49,10,29,entity,0,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


What Mr. Jaggers stood according to his wont, before the fire, before the fire, and according to his wont,
there,",0,4,5
49,10,29,entity,1,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


When Mr. Jaggers stood, according to his wont, before the fire, to have leaned his eyes on me, he leaned back in",0,4,5
49,10,29,entity,2,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"
the green of that time. Wemmick stood, according to his wont, with his head in his pockets, and his eyes in his hands",0,4,5
49,10,29,entity,0,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"


What Mr. Jaggers stood according to his wont was, according to his wont, to fire his blue eyes in the old
frock",0,4,5
49,10,29,entity,1,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"


Joe Mr. Jaggers stood, according to his wont is, before the fire to his hammer and his back of the cottle-",0,4,5
49,10,29,entity,2,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"
the green ( Rialto say “ Prayer was recorded, Mr. Jaggers stood, is High is Mr. Jaggers stood.�",0,4,5
49,29,10,place,0,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


I learnt that The colour of The colour of The colour was flaxen to The colour of The colour was flaxen. The colour",0,4,5
49,29,10,place,1,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


I learnt that The colour of The colour was flaxen. The colour was flaxen and was flaxen. It was fl",0,4,5
49,29,10,place,2,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


the second night of The colour of The colour of John Gargery's hair was flaxen and flaxen. The colour of The",0,4,5
49,29,10,place,0,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"


I learnt that The colour of The colour of The Pumblechook was flaxen and flaxen. The colour of The colour",0,4,5
49,29,10,place,1,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"


I learnt that The colour of The colour was flaxen. The colour was flaxen and was flaxen. It was fl",0,4,5
49,29,10,place,2,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"
I learnt that The colour of The colour of The colour was flaxen. The colour was flaxen, The colour was flaxen",0,4,5
49,29,10,place,0,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,"


Bis was recorded that The colour of The colour was flaxen to The colour was flaxen. The colour of The colour was",0,4,5
49,29,10,place,1,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,"


A of Theness of He was recorded that The colour of The colour was flaxen. As was The colour of The colour was fl",0,4,5
49,29,10,place,2,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,"
a-going to be found that The colour of The colour was flaxen. The colour was flaxen. The colour was flax",0,4,5
